Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Predicted True Label
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900,242.93,0.0018969480740436,247.63357142857143,252.935,+,
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400,242.98,0.0002271927270187,247.30714285714288,252.4458,+,
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700,244.2,0.0050355999907309,247.395,251.9624,+,
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700,244.12,-0.0003390983171426,247.41785714285717,251.4806,-,
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100,239.61,-0.0184647817855623,247.235,250.9056,-,
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300,234.91,-0.0196184041295093,246.43714285714285,250.2786,-,
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100,234.66,-0.0010965690030432,245.56214285714287,249.6764,-,
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800,231.14,-0.0149757354628989,244.03,249.0038,-,
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400,227.38,-0.0162778094979128,242.26857142857145,248.2636,-,
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600,222.72,-0.0204897765860134,240.0642857142857,247.59760000000003,-,
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600,216.84,-0.0264226990586591,237.2,246.9268,-,
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400,227.79,0.0505247200860714,235.71285714285716,246.4056,+,
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300,229.54,0.0076773894142965,234.37785714285715,245.9478,+,
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200,229.24,-0.00128995812306,233.43285714285716,245.3736,-,
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400,231.25,0.0087586169576254,232.5985714285714,244.8388,+,
2019-01-02,2019,1,2,Wednesday,0,2019-00,245.98,251.21,245.95,250.18,126925200,231.49,0.0010406256396273,231.77785714285716,244.3832,+,
2019-01-03,2019,1,3,Thursday,0,2019-00,248.23,248.57,243.67,244.21,144140700,225.97,-0.023862972945164,230.47571428571428,243.82,-,+
2019-01-04,2019,1,4,Friday,0,2019-00,247.59,253.11,247.17,252.39,142628800,233.54,0.0334958015537796,229.72,243.431,+,+
2019-01-07,2019,1,7,Monday,1,2019-01,252.69,255.95,251.69,254.38,103139100,235.38,0.0078846313295359,229.41785714285717,243.1046,+,-
2019-01-08,2019,1,8,Tuesday,1,2019-01,256.82,257.31,254.0,256.77,102512600,237.59,0.0093953843199747,229.60928571428573,242.9748,+,+
2019-01-09,2019,1,9,Wednesday,1,2019-01,257.56,258.91,256.19,257.97,95006600,238.7,0.0046735223220899,229.89785714285716,242.7798,+,-
2019-01-10,2019,1,10,Thursday,1,2019-01,256.26,259.16,255.5,258.88,96823900,239.54,0.0035275428394485,230.49785714285716,242.6888,+,+
2019-01-11,2019,1,11,Friday,1,2019-01,257.68,259.01,257.03,258.98,73858100,239.63,0.0003862115532227,231.37285714285716,242.6268,+,+
2019-01-14,2019,1,14,Monday,2,2019-02,256.86,258.3,256.41,257.4,70908200,238.17,-0.0061009074155,232.47642857142856,242.4636,-,-
2019-01-15,2019,1,15,Tuesday,2,2019-02,257.82,260.7,257.81,260.35,85208300,240.9,0.0114607691765595,234.195,242.3024,+,+
2019-01-16,2019,1,16,Wednesday,2,2019-02,260.83,261.97,260.6,260.98,77636700,241.49,0.0024198447027734,235.17357142857145,242.1,+,-
2019-01-17,2019,1,17,Thursday,2,2019-02,260.01,263.92,259.96,262.96,96118400,243.32,0.0075868220346855,236.15785714285715,241.96400000000003,+,+
2019-01-18,2019,1,18,Friday,2,2019-02,264.98,266.98,263.0,266.46,127900300,246.56,0.0133098056868332,237.395,241.8652,+,-
2019-01-22,2019,1,22,Tuesday,3,2019-03,264.82,265.06,261.06,262.86,115531200,243.23,-0.0135105161421045,238.2507142857143,241.668,-,+
2019-01-23,2019,1,23,Wednesday,3,2019-03,264.01,264.79,260.66,263.41,86030300,243.73,0.0020924724254931,239.125,241.37240000000003,+,+
2019-01-24,2019,1,24,Thursday,3,2019-03,263.21,264.2,262.08,263.55,59204100,243.86,0.0005317607472297,240.40285714285716,241.0888,+,+
2019-01-25,2019,1,25,Friday,3,2019-03,265.61,266.7,263.66,265.78,96883400,245.93,0.0084612269060584,241.28785714285715,240.897,+,+
2019-01-28,2019,1,28,Monday,4,2019-04,263.39,263.83,261.79,263.76,85613700,244.06,-0.0076003273299878,241.90785714285715,240.7632,-,-
2019-01-29,2019,1,29,Tuesday,4,2019-04,263.92,264.55,262.48,263.41,66136300,243.73,-0.0013270125231219,242.34642857142856,240.6322,-,+
2019-01-30,2019,1,30,Wednesday,4,2019-04,265.1,268.52,264.25,267.58,92473700,247.59,0.0158309944896339,242.98142857142855,240.6126,+,+
2019-01-31,2019,1,31,Thursday,4,2019-04,267.51,270.47,267.27,269.93,104012100,249.77,0.0087823888529079,243.71214285714288,240.5848,+,-
2019-02-01,2019,2,1,Friday,4,2019-04,270.15,271.2,269.18,270.06,85782500,249.89,0.0004815890397835,244.445,240.5464,+,+
2019-02-04,2019,2,4,Monday,5,2019-05,270.11,272.03,269.36,271.96,60744800,251.65,0.0070353994486405,245.40785714285715,240.6284,+,+
2019-02-05,2019,2,5,Tuesday,5,2019-05,272.44,273.44,271.88,273.1,79552800,252.7,0.0041918339308313,246.25071428571428,240.82300000000004,+,+
2019-02-06,2019,2,6,Wednesday,5,2019-05,272.79,273.34,271.92,272.74,58347800,252.37,-0.0013181604590748,247.02785714285716,240.9944,-,-
2019-02-07,2019,2,7,Thursday,5,2019-05,270.94,271.55,268.29,270.14,95482000,249.96,-0.0095326670184788,247.50214285714284,241.1502,-,+
2019-02-08,2019,2,8,Friday,5,2019-05,268.75,270.58,267.83,270.47,75788900,250.27,0.0012215023978927,247.76714285714283,241.234,+,+
2019-02-11,2019,2,11,Monday,6,2019-06,271.2,271.49,270.03,270.62,68021400,250.41,0.0005544013233931,248.28,241.304,+,+
2019-02-12,2019,2,12,Tuesday,6,2019-06,272.42,274.52,272.34,274.1,72270200,253.63,0.0128597003553014,248.98714285714283,241.3248,+,+
2019-02-13,2019,2,13,Wednesday,6,2019-06,275.03,275.93,274.56,274.99,65277200,254.45,0.0032466180760895,249.74357142857144,241.373,+,+
2019-02-14,2019,2,14,Thursday,6,2019-06,273.78,275.64,272.87,274.38,83234400,253.88,-0.0022178554877411,250.3114285714285,241.379,-,+
2019-02-15,2019,2,15,Friday,6,2019-06,276.36,277.41,276.13,277.37,97088700,256.65,0.0108969609433109,251.21071428571423,241.3732,+,+
2019-02-19,2019,2,19,Tuesday,7,2019-07,276.48,278.58,276.47,277.85,59120800,257.1,0.0017303319509622,252.16571428571427,241.543,+,-
2019-02-20,2019,2,20,Wednesday,7,2019-07,277.81,278.92,277.25,278.41,76610800,257.61,0.0020159062277769,252.88142857142856,241.7306,+,+
2019-02-21,2019,2,21,Thursday,7,2019-07,277.7,278.1,276.35,277.42,64214700,256.7,-0.0035560106625827,253.37642857142856,242.0152,-,+
2019-02-22,2019,2,22,Friday,7,2019-07,278.11,279.36,277.4,279.14,78114600,258.29,0.006199753098866,253.97642857142856,242.3224,+,-
2019-02-25,2019,2,25,Monday,8,2019-08,280.73,281.31,279.43,279.52,69030700,258.64,0.001361475294298,254.47571428571428,242.6356,+,+
2019-02-26,2019,2,26,Tuesday,8,2019-08,279.13,280.3,278.9,279.32,56844100,258.46,-0.0007156227345496,254.8871428571429,242.9208,-,+
2019-02-27,2019,2,27,Wednesday,8,2019-08,278.52,279.59,277.48,279.2,56921600,258.34,-0.0004294449769047,255.31357142857144,243.2052,-,+
2019-02-28,2019,2,28,Thursday,8,2019-08,278.96,279.45,278.32,278.68,69268300,257.86,-0.0018627515139802,255.87785714285715,243.5702,-,-
2019-03-01,2019,3,1,Friday,8,2019-08,280.44,280.88,278.82,280.42,78880500,259.47,0.0062439161789253,256.535,244.0614,+,+
2019-03-04,2019,3,4,Monday,9,2019-09,281.6,281.87,276.84,279.4,106494600,258.53,-0.0036376685048875,257.11499999999995,244.5388,-,+
2019-03-05,2019,3,5,Tuesday,9,2019-09,279.54,279.76,278.41,279.02,59114600,258.18,-0.0013597363865527,257.44,245.0796,-,+
2019-03-06,2019,3,6,Wednesday,9,2019-09,279.15,279.16,276.97,277.33,75039800,256.61,-0.0060569911782255,257.5942857142857,245.6642,-,+
2019-03-07,2019,3,7,Thursday,9,2019-09,276.83,276.99,274.07,275.01,94885100,254.47,-0.0083653496471645,257.6364285714285,246.2992,-,+
2019-03-08,2019,3,8,Friday,9,2019-09,272.94,274.65,272.42,274.46,85795800,253.96,-0.002000025904275,257.44428571428574,247.0416,-,-
2019-03-11,2019,3,11,Monday,10,2019-10,275.26,278.62,275.23,278.44,65098900,257.64,0.0145014579326496,257.48285714285714,247.6386,+,+
2019-03-12,2019,3,12,Tuesday,10,2019-10,279.06,280.07,278.85,279.49,79667500,258.61,0.0037707322758762,257.5542857142857,248.22,+,+
2019-03-13,2019,3,13,Wednesday,10,2019-10,280.48,282.38,280.3,281.34,80639200,260.32,0.0066191295818638,257.8128571428571,248.8416,+,+
2019-03-14,2019,3,14,Thursday,10,2019-10,281.37,281.84,280.67,281.16,67518400,260.16,-0.0006398354668606,257.94642857142856,249.4198,-,-
2019-03-15,2019,3,15,Friday,10,2019-10,280.54,282.21,280.33,281.31,81309000,261.44,0.0049407262993175,258.1464285714286,250.0188,+,+
2019-03-18,2019,3,18,Monday,11,2019-11,281.55,282.66,281.3,282.33,62199800,262.39,0.0036256654767099,258.4271428571429,250.7472,+,+
2019-03-19,2019,3,19,Tuesday,11,2019-11,283.51,284.36,281.41,282.4,90268100,262.46,0.0002478471837767,258.7214285714286,251.3256,+,+
2019-03-20,2019,3,20,Wednesday,11,2019-11,282.16,283.5,280.32,281.55,84609200,261.67,-0.0030097075976744,258.99357142857144,251.8514,-,+
2019-03-21,2019,3,21,Thursday,11,2019-11,280.64,285.18,280.59,284.73,79550400,264.62,0.0112948167002107,259.3614285714286,252.392,+,+
2019-03-22,2019,3,22,Friday,11,2019-11,283.22,283.8,279.18,279.25,122659300,259.53,-0.0192463913592827,259.4328571428572,252.8086,-,+
2019-03-25,2019,3,25,Monday,12,2019-12,278.87,280.19,277.64,279.04,85575200,259.33,-0.0007518598948947,259.515,253.2044,-,-
2019-03-26,2019,3,26,Tuesday,12,2019-12,280.99,282.18,279.56,281.12,68125900,261.27,0.007454003071365,259.84785714285715,253.6372,+,-
2019-03-27,2019,3,27,Wednesday,12,2019-12,281.11,281.76,277.93,279.65,72224700,259.9,-0.0052290609497999,260.23571428571427,254.0718,-,+
2019-03-28,2019,3,28,Thursday,12,2019-12,280.35,281.21,279.07,280.71,56238500,260.89,0.003790322372319,260.73071428571427,254.4716,+,+
2019-03-29,2019,3,29,Friday,12,2019-12,282.39,282.84,281.14,282.48,82186800,262.53,0.0063053987352004,261.08,254.8924,+,+
2019-04-01,2019,4,1,Monday,13,2019-13,284.7,286.16,284.4,285.83,77617900,265.64,0.0118593091932923,261.58214285714286,255.3388,+,+
2019-04-02,2019,4,2,Tuesday,13,2019-13,286.04,286.23,285.09,285.97,40070400,265.77,0.000490084012761,261.9714285714286,255.723,+,+
2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,287.76,285.75,286.42,68243200,266.19,0.0015731040995321,262.40214285714285,256.1822,+,-
2019-04-04,2019,4,4,Thursday,13,2019-13,286.78,287.46,286.01,287.18,48997500,266.9,0.0026537971035227,262.79214285714284,256.6456,+,+
2019-04-05,2019,4,5,Friday,13,2019-13,287.92,288.63,287.6,288.57,58621700,268.19,0.0048398398123703,263.20642857142855,257.1322,+,+
2019-04-08,2019,4,8,Monday,14,2019-14,288.1,288.91,287.37,288.79,53566300,268.4,0.0007625108214861,263.6307142857143,257.5816,+,+
2019-04-09,2019,4,9,Tuesday,14,2019-14,287.72,288.08,286.7,287.31,66142300,267.02,-0.0051247485296095,264.0128571428571,258.0408,-,+
2019-04-10,2019,4,10,Wednesday,14,2019-14,287.77,288.39,287.31,288.29,52601500,267.93,0.0034109733108624,264.2492857142857,258.5248,+,+
2019-04-11,2019,4,11,Thursday,14,2019-14,288.83,288.84,287.58,288.21,55093100,267.86,-0.0002775769638228,264.8442857142857,258.9302,-,+
2019-04-12,2019,4,12,Friday,14,2019-14,290.0,290.47,288.26,290.16,69727800,269.67,0.0067660084013987,265.5828571428571,259.3282,+,+
2019-04-15,2019,4,15,Monday,15,2019-15,290.24,290.35,289.08,289.97,49596700,269.49,-0.0006548975974186,266.17,259.7202,-,+
2019-04-16,2019,4,16,Tuesday,15,2019-15,290.95,291.01,289.5,290.16,52153200,269.67,0.0006553267693454,266.86785714285713,260.0806,+,+
2019-04-17,2019,4,17,Wednesday,15,2019-15,291.4,291.43,288.99,289.45,58268300,269.01,-0.0024470106702928,267.4478571428571,260.4068,-,+
2019-04-18,2019,4,18,Thursday,15,2019-15,290.1,290.32,288.66,290.02,68708500,269.54,0.0019692853203896,267.9485714285714,260.7502,+,+
2019-04-22,2019,4,22,Monday,16,2019-16,289.17,290.44,289.07,290.27,40160100,269.77,0.0008618433030291,268.24357142857144,261.1464,+,+
2019-04-23,2019,4,23,Tuesday,16,2019-16,290.68,293.14,290.42,292.88,52246600,272.2,0.0089917876378813,268.7028571428572,261.585,+,-
2019-04-24,2019,4,24,Wednesday,16,2019-16,292.79,293.16,292.07,292.23,50392900,271.59,-0.0022192249866301,269.0885714285714,262.0086,-,+
2019-04-25,2019,4,25,Thursday,16,2019-16,292.12,292.78,290.73,292.05,57770900,271.42,-0.0006160995359758,269.41142857142853,262.3644,-,+
2019-04-26,2019,4,26,Friday,16,2019-16,292.1,293.49,291.24,293.41,50916400,272.69,0.0046567071277852,269.73285714285714,262.7292,+,+
2019-04-29,2019,4,29,Monday,17,2019-17,293.51,294.45,293.41,293.87,57197700,273.12,0.0015679085711215,270.07,263.114,+,+
2019-04-30,2019,4,30,Tuesday,17,2019-17,293.49,294.34,291.92,294.02,81111700,273.26,0.0005104207171813,270.5157142857143,263.4462,+,-
2019-05-01,2019,5,1,Wednesday,17,2019-17,294.72,294.95,291.8,291.81,71671900,271.2,-0.0075167119943962,270.7492857142857,263.7282,-,+
2019-05-02,2019,5,2,Thursday,17,2019-17,291.68,292.7,289.52,291.18,65030200,270.62,-0.0021588336694332,270.94642857142856,263.9884,-,+
2019-05-03,2019,5,3,Friday,17,2019-17,292.82,294.34,291.3,294.03,56543700,273.27,0.0097877002890762,271.2035714285714,264.3198,+,-
2019-05-06,2019,5,6,Monday,18,2019-18,289.25,293.31,288.9,292.82,107198100,272.14,-0.0041149827608947,271.3928571428572,264.5968,-,+
2019-05-07,2019,5,7,Tuesday,18,2019-18,290.15,290.81,285.81,287.93,144729900,267.6,-0.0166998523353619,271.245,264.776,-,+
2019-05-08,2019,5,8,Wednesday,18,2019-18,287.53,289.43,286.87,287.53,91568300,267.22,-0.0013891640188614,271.1171428571429,264.95120000000003,-,+
2019-05-09,2019,5,9,Thursday,18,2019-18,285.23,287.33,283.3,286.66,103471100,266.42,-0.0030259003640993,270.89428571428573,265.11280000000005,-,+
2019-05-10,2019,5,10,Friday,18,2019-18,285.62,288.94,282.3,288.1,112429300,267.75,0.005023536335901,270.75,265.3106,+,+
2019-05-13,2019,5,13,Monday,19,2019-19,282.42,283.49,279.93,280.86,127290500,261.03,-0.0251302719552082,269.95214285714286,265.3418,-,-
2019-05-14,2019,5,14,Tuesday,19,2019-19,281.99,285.1,281.85,283.4,77003200,263.39,0.0090437883785787,269.36642857142857,265.439,+,+
2019-05-15,2019,5,15,Wednesday,19,2019-19,281.59,285.77,281.36,285.06,73956400,264.93,0.0058575111799512,268.9028571428572,265.574,+,+
2019-05-16,2019,5,16,Thursday,19,2019-19,285.84,289.21,285.76,287.7,76749600,267.38,0.0092610660622021,268.5235714285714,265.7894,+,+
2019-05-17,2019,5,17,Friday,19,2019-19,285.14,288.6,285.12,285.84,100353000,265.65,-0.0064648164446157,267.99,266.013,-,-
2019-05-20,2019,5,20,Monday,20,2019-20,284.06,285.96,283.12,283.95,62877600,263.9,-0.0066123396412862,267.32142857142856,266.2118,-,+
2019-05-21,2019,5,21,Tuesday,20,2019-20,285.83,286.93,285.55,286.51,46847100,266.28,0.0090157975071516,266.97,266.3846,+,+
2019-05-22,2019,5,22,Wednesday,20,2019-20,285.45,286.69,285.1,285.63,49482500,265.46,-0.0030717427630326,266.6014285714285,266.5216,-,+
2019-05-23,2019,5,23,Thursday,20,2019-20,283.16,283.21,280.57,282.14,98733800,262.21,-0.0122184900497072,265.81142857142856,266.5594,-,+
2019-05-24,2019,5,24,Friday,20,2019-20,283.74,284.2,282.09,282.78,55268100,262.81,0.0022685546460154,265.145,266.6124,+,+
2019-05-28,2019,5,28,Tuesday,21,2019-21,283.09,284.15,280.13,280.15,70029400,260.37,-0.0093005519089216,264.62857142857143,266.591,-,+
2019-05-29,2019,5,29,Wednesday,21,2019-21,278.91,279.36,276.71,278.27,104972900,258.62,-0.0067106573603028,264.0142857142857,266.51559999999995,-,+
2019-05-30,2019,5,30,Thursday,21,2019-21,279.11,280.04,277.81,279.03,62523800,259.32,0.0027310488058152,263.5071428571428,266.4528,+,+
2019-05-31,2019,5,31,Friday,21,2019-21,276.2,277.12,275.24,275.27,86862800,255.83,-0.0134751288136901,262.6557142857143,266.336,-,-
2019-06-03,2019,6,3,Monday,22,2019-22,275.31,276.55,273.09,274.57,96428000,255.18,-0.0025431113074334,262.23785714285714,266.1472,-,+
2019-06-04,2019,6,4,Tuesday,22,2019-22,277.12,280.68,276.62,280.53,77231900,260.72,0.0217065999403591,262.04714285714283,266.17100000000005,+,+
2019-06-05,2019,6,5,Wednesday,22,2019-22,282.33,282.99,280.32,282.96,71169700,262.98,0.0086621865469054,261.90785714285715,266.244,+,-
2019-06-06,2019,6,6,Thursday,22,2019-22,283.29,285.55,282.57,284.8,69430400,264.69,0.0065025558686107,261.7157142857143,266.3124,+,+
2019-06-07,2019,6,7,Friday,22,2019-22,285.93,288.85,285.74,287.65,74272200,267.34,0.0100074239666025,261.8364285714286,266.4612,+,+
2019-06-10,2019,6,10,Monday,23,2019-23,289.37,290.82,288.87,288.97,60799100,268.56,0.0045885540940482,262.1692857142857,266.6146,+,+
2019-06-11,2019,6,11,Tuesday,23,2019-23,290.99,291.4,288.18,288.9,58641300,268.5,-0.0002421521015188,262.3278571428572,266.73400000000004,-,-
2019-06-12,2019,6,12,Wednesday,23,2019-23,288.64,289.26,287.82,288.39,47096300,268.02,-0.0017653765467929,262.5107142857143,266.7816,-,-
2019-06-13,2019,6,13,Thursday,23,2019-23,289.4,289.98,288.62,289.58,48945200,269.13,0.0041263449476356,263.005,266.8488,+,+
2019-06-14,2019,6,14,Friday,23,2019-23,289.26,289.93,288.41,289.26,52324700,268.83,-0.0011050217426776,263.435,266.9016,-,-
2019-06-17,2019,6,17,Monday,24,2019-24,289.52,290.22,289.18,289.37,39205700,268.93,0.0003804026887692,264.0464285714286,266.9422,+,-
2019-06-18,2019,6,18,Tuesday,24,2019-24,291.39,293.57,290.99,292.4,85434800,271.75,0.0104707698903265,264.9842857142857,267.0134,+,+
2019-06-19,2019,6,19,Wednesday,24,2019-24,292.55,293.65,291.47,293.06,78674400,272.36,0.0022572324084668,265.9157142857143,267.0926,+,+
2019-06-20,2019,6,20,Thursday,24,2019-24,296.04,296.31,293.13,295.86,116570000,274.97,0.009554825256784,267.28285714285715,267.2516,+,+
2019-06-21,2019,6,21,Friday,24,2019-24,294.13,295.52,293.76,294.0,83309500,274.57,-0.0014539263503063,268.66785714285714,267.3844,-,+
2019-06-24,2019,6,24,Monday,25,2019-25,294.23,294.58,293.47,293.64,47582700,274.23,-0.001224632474101,269.6328571428572,267.5118,-,-
2019-06-25,2019,6,25,Tuesday,25,2019-25,293.7,293.73,290.64,290.76,82028700,271.54,-0.0098079594550035,270.2442857142857,267.54920000000004,-,+
2019-06-26,2019,6,26,Wednesday,25,2019-25,291.75,292.31,290.35,290.47,51584900,271.27,-0.0009974338695725,270.7142857142857,267.58480000000003,-,+
2019-06-27,2019,6,27,Thursday,25,2019-25,291.31,292.06,290.89,291.5,40355200,272.23,0.0035463099274402,271.06357142857144,267.636,+,-
2019-06-28,2019,6,28,Friday,25,2019-25,292.58,293.55,292.01,293.0,59350900,273.63,0.0051459108539102,271.42571428571426,267.7284,+,+
2019-07-01,2019,7,1,Monday,26,2019-26,296.68,296.92,294.33,295.66,78705600,276.12,0.0090782405618317,271.97,267.86,+,+
2019-07-02,2019,7,2,Tuesday,26,2019-26,295.61,296.49,294.68,296.43,61504500,276.84,0.0026040630501347,272.6,268.0014,+,+
2019-07-03,2019,7,3,Wednesday,26,2019-26,297.18,298.82,297.02,298.8,40898900,279.05,0.0079955067302588,273.30857142857144,268.1384,+,+
2019-07-05,2019,7,5,Friday,26,2019-26,297.44,298.64,296.01,298.46,51677300,278.73,-0.0011380295553033,274.0157142857143,268.2812,-,+
2019-07-08,2019,7,8,Monday,27,2019-27,297.01,298.26,296.22,296.82,45841800,277.2,-0.005494626411936,274.6064285714286,268.3968,-,+
2019-07-09,2019,7,9,Tuesday,27,2019-27,295.54,297.52,295.48,297.19,41101300,277.55,0.0012465755777315,275.0207142857143,268.494,+,+
2019-07-10,2019,7,10,Wednesday,27,2019-27,298.37,299.66,297.78,298.61,58448500,278.87,0.0047778864991088,275.4857142857143,268.60900000000004,+,+
2019-07-11,2019,7,11,Thursday,27,2019-27,299.32,299.58,298.2,299.31,50826100,279.53,0.0023442612545769,275.81142857142856,268.73440000000005,+,+
2019-07-12,2019,7,12,Friday,27,2019-27,299.85,300.73,299.51,300.65,40326000,280.78,0.0044768907237331,276.255,268.926,+,+
2019-07-15,2019,7,15,Monday,28,2019-28,301.13,301.13,300.19,300.75,33900000,280.87,0.0003326997437527,276.7292857142857,269.13100000000003,+,+
2019-07-16,2019,7,16,Tuesday,28,2019-28,300.65,300.88,299.44,299.78,36650100,279.96,-0.0032253862069947,277.3307142857143,269.2648,-,+
2019-07-17,2019,7,17,Wednesday,28,2019-28,299.75,299.93,297.74,297.74,36036300,278.06,-0.0068048752412287,277.8157142857143,269.38320000000004,-,-
2019-07-18,2019,7,18,Thursday,28,2019-28,297.19,299.25,296.7,298.83,51392600,279.08,0.0036608934463355,278.305,269.61280000000005,+,+
2019-07-19,2019,7,19,Friday,28,2019-28,300.04,300.07,296.98,297.17,58678600,277.53,-0.0055549644480744,278.5835714285714,269.819,-,+
2019-07-22,2019,7,22,Monday,29,2019-29,297.61,298.5,297.04,297.9,43638100,278.21,0.0024562365007059,278.73285714285714,270.0548,+,+
2019-07-23,2019,7,23,Tuesday,29,2019-29,299.14,300.03,298.22,300.03,44564500,280.2,0.0071502449834259,278.97285714285715,270.3038,+,-
2019-07-24,2019,7,24,Wednesday,29,2019-29,299.19,301.44,299.09,301.44,47213200,281.51,0.0046995512178544,279.1485714285714,270.7134,+,+
2019-07-25,2019,7,25,Thursday,29,2019-29,300.94,301.0,299.11,300.0,55394100,280.17,-0.0047770845637304,279.25142857142856,271.049,-,+
2019-07-26,2019,7,26,Friday,29,2019-29,300.76,302.23,300.62,302.01,45084100,282.05,0.0066998910855142,279.59785714285715,271.3914,+,+
2019-07-29,2019,7,29,Monday,30,2019-30,301.88,302.01,300.85,301.46,38126500,281.53,-0.0018210135222426,279.8821428571428,271.6744,-,-
2019-07-30,2019,7,30,Tuesday,30,2019-30,299.91,301.17,299.49,300.72,45849000,280.84,-0.0024547775047597,280.0228571428571,271.9782,-,+
2019-07-31,2019,7,31,Wednesday,30,2019-30,300.99,301.2,295.2,297.43,104245200,277.77,-0.0109402420829697,279.89714285714285,272.2556,-,+
2019-08-01,2019,8,1,Thursday,30,2019-30,297.6,300.87,293.96,294.84,142646600,275.35,-0.0087082428811141,279.5092857142857,272.437,-,+
2019-08-02,2019,8,2,Friday,30,2019-30,293.85,294.12,290.9,292.62,116749700,273.28,-0.0075293518373513,278.96714285714285,272.5934,-,+
2019-08-05,2019,8,5,Monday,31,2019-31,288.09,288.21,281.72,283.82,178745400,265.06,-0.0300729645951189,277.9028571428572,272.6504,-,+
2019-08-06,2019,8,6,Tuesday,31,2019-31,285.91,288.04,284.28,287.8,120711700,268.78,0.0140229795596271,277.23999999999995,272.7698,+,+
2019-08-07,2019,8,7,Wednesday,31,2019-31,284.4,288.82,282.04,287.97,140572300,268.93,0.0005901953094573,276.515,272.941,+,+
2019-08-08,2019,8,8,Thursday,31,2019-31,289.62,293.62,289.01,293.62,87713900,274.21,0.0196205324011977,276.2778571428572,273.2528,+,-
2019-08-09,2019,8,9,Friday,31,2019-31,292.58,293.24,289.65,291.62,93730000,272.34,-0.0068115267985456,275.8585714285714,273.5132,-,+
2019-08-12,2019,8,12,Monday,32,2019-32,289.96,291.61,287.02,288.07,65527600,269.03,-0.0121734802171141,275.06071428571425,273.7772,-,-
2019-08-13,2019,8,13,Tuesday,32,2019-32,287.74,294.15,287.36,292.55,94299800,273.21,0.0155516722505719,274.4678571428572,274.1378,+,+
2019-08-14,2019,8,14,Wednesday,32,2019-32,288.07,288.74,283.76,283.9,135622100,265.13,-0.0295673519155472,273.3935714285714,274.226,-,+
2019-08-15,2019,8,15,Thursday,32,2019-32,284.88,285.64,282.39,284.65,99556600,265.83,0.0026417182690512,272.235,274.283,+,+
2019-08-16,2019,8,16,Friday,32,2019-32,286.48,289.33,284.71,288.85,83018300,269.76,0.0147549202104912,271.39428571428573,274.3844,+,+
2019-08-19,2019,8,19,Monday,33,2019-33,292.19,293.08,291.44,292.33,53571800,273.01,0.0120477838673165,270.835,274.49780000000004,+,+
2019-08-20,2019,8,20,Tuesday,33,2019-33,291.77,292.36,289.95,290.09,51596400,270.91,-0.0076626335251535,270.345,274.5448,-,+
2019-08-21,2019,8,21,Wednesday,33,2019-33,292.48,292.86,291.72,292.45,49524700,273.12,0.0081352154155343,270.18571428571425,274.63719999999995,+,+
2019-08-22,2019,8,22,Thursday,33,2019-33,293.23,293.93,290.4,292.36,51666400,273.03,-0.0003075014944885,270.16785714285714,274.7374,-,+
2019-08-23,2019,8,23,Friday,33,2019-33,290.92,292.76,283.47,284.85,149161500,266.02,-0.0256877376688285,270.2364285714286,274.6752,-,+
2019-08-26,2019,8,26,Monday,34,2019-34,287.27,288.0,285.58,288.0,72423800,268.96,0.0110586528010003,270.2492857142857,274.6778,+,-
2019-08-27,2019,8,27,Tuesday,34,2019-34,289.54,289.95,286.03,286.87,66668900,267.91,-0.0039236964099896,270.1764285714286,274.6574,-,+
2019-08-28,2019,8,28,Wednesday,34,2019-34,286.14,289.07,285.25,288.89,59696700,269.79,0.0070417433286948,269.86071428571427,274.6182,+,+
2019-08-29,2019,8,29,Thursday,34,2019-34,291.72,293.16,290.61,292.58,57899400,273.24,0.0127726480412551,269.925,274.6358,+,+
2019-08-30,2019,8,30,Friday,34,2019-34,294.22,294.24,291.42,292.45,62901200,273.12,-0.0004442941374618,270.21714285714285,274.5988,-,+
